2023-06-30 20:11:06.081 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-30 20:11:22.691 [main] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - nacos registry, service-hotOrder 192.168.31.100:8088 register finished
2023-06-30 20:11:22.694 [main] INFO  edu.swu.cs.HotOrderApplication - Started HotOrderApplication in 9.387 seconds (JVM running for 10.457)
2023-06-30 20:11:22.761 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-06-30 20:11:22.761 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-06-30 20:11:22.770 [main] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@88b76f2
2023-06-30 20:11:23.067 [RMI TCP Connection(21)-192.168.31.100] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2023-06-30 20:11:23.082 [RMI TCP Connection(22)-192.168.31.100] INFO  o.a.c.c.C.[Tomcat].[localhost].[/service-hotOrder] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-30 20:11:23.083 [RMI TCP Connection(22)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-30 20:11:23.099 [RMI TCP Connection(22)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 16 ms
2023-06-30 20:11:23.117 [RMI TCP Connection(21)-192.168.31.100] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#6070775e:0/SimpleConnection@11891761 [delegate=amqp://guest@127.0.0.1:5672/, localPort= 51380]
2023-06-30 20:11:23.161 [RMI TCP Connection(21)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-30 20:11:23.315 [RMI TCP Connection(21)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-30 20:11:23.454 [boundedElastic-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2023-06-30 20:11:23.456 [boundedElastic-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2023-06-30 20:11:24.996 [main] INFO  org.redisson.Version - Redisson 3.12.0
2023-06-30 20:11:25.138 [redisson-netty-4-13] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2023-06-30 20:11:25.140 [redisson-netty-4-19] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for 127.0.0.1/127.0.0.1:6379
2023-06-30 20:11:25.424 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2023-06-30 20:11:25.602 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-06-30 20:11:25.628 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-06-30 20:11:25.628 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-06-30 20:11:25.684 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-06-30 20:11:25.936 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 0b9a5663-85ea-4ae7-ae48-83b2e20a150d

2023-06-30 20:11:25.978 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5acd7d1c, org.springframework.security.web.context.SecurityContextPersistenceFilter@ea84346, org.springframework.security.web.header.HeaderWriterFilter@63636de0, org.springframework.web.filter.CorsFilter@6b52a40, edu.swu.cs.filter.JwtAuthenticationTokenFilter@7be38eba, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@18dafd3b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6ef61cd0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@178ba69f, org.springframework.security.web.session.SessionManagementFilter@328e50eb, org.springframework.security.web.access.ExceptionTranslationFilter@87f6ab5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2e91cf69]
2023-06-30 20:11:26.024 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2023-06-30 20:11:26.039 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2023-06-30 20:11:26.157 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-06-30 20:11:26.169 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-06-30 20:11:26.200 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-06-30 20:11:26.322 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
2023-06-30 20:11:26.332 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path '/service-product'
2023-06-30 20:11:26.340 [main] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - nacos registry, service-product 192.168.31.100:8083 register finished
2023-06-30 20:11:26.342 [main] INFO  edu.swu.cs.ProductApplication - Started ProductApplication in 8.026 seconds (JVM running for 8.934)
2023-06-30 20:11:26.587 [RMI TCP Connection(21)-192.168.31.100] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2023-06-30 20:11:26.592 [RMI TCP Connection(20)-192.168.31.100] INFO  o.a.c.c.C.[Tomcat].[localhost].[/service-product] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-30 20:11:26.592 [RMI TCP Connection(20)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-30 20:11:26.602 [RMI TCP Connection(20)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 9 ms
2023-06-30 20:11:26.609 [RMI TCP Connection(21)-192.168.31.100] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#36ad229b:0/SimpleConnection@31d7bd0d [delegate=amqp://guest@127.0.0.1:5672/, localPort= 43216]
2023-06-30 20:11:26.633 [RMI TCP Connection(21)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-30 20:11:26.708 [RMI TCP Connection(21)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-30 20:11:26.783 [boundedElastic-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2023-06-30 20:11:26.784 [boundedElastic-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2023-06-30 20:11:29.206 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-30 20:11:29.447 [main] INFO  edu.swu.cs.OrderApplication - No active profile set, falling back to default profiles: default
2023-06-30 20:11:31.008 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2023-06-30 20:11:31.010 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2023-06-30 20:11:31.032 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12ms. Found 0 repository interfaces.
2023-06-30 20:11:31.103 [main] WARN  o.springframework.boot.actuate.endpoint.EndpointId - Endpoint ID 'nacos-discovery' contains invalid characters, please migrate to a valid format.
2023-06-30 20:11:31.145 [main] WARN  o.springframework.boot.actuate.endpoint.EndpointId - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2023-06-30 20:11:31.173 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-30 20:11:31.316 [main] INFO  edu.swu.cs.securityApplication - No active profile set, falling back to default profiles: default
2023-06-30 20:11:31.358 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=292af892-e9b3-374c-9bee-d96fde00adf6
2023-06-30 20:11:31.541 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-30 20:11:31.773 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-30 20:11:32.014 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-30 20:11:32.023 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-30 20:11:32.024 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-06-30 20:11:32.024 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2023-06-30 20:11:32.077 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2023-06-30 20:11:32.079 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2023-06-30 20:11:32.096 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/service-order] - Initializing Spring embedded WebApplicationContext
2023-06-30 20:11:32.096 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2605 ms
2023-06-30 20:11:32.096 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 8ms. Found 0 repository interfaces.
2023-06-30 20:11:32.187 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-06-30 20:11:32.188 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-06-30 20:11:32.194 [main] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@1cb9ef52
2023-06-30 20:11:32.329 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=c1871298-cf47-35a1-9b15-5660b38c6b3a
2023-06-30 20:11:32.440 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-30 20:11:32.540 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-06-30 20:11:32.800 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (http)
2023-06-30 20:11:32.807 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2023-06-30 20:11:32.808 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-06-30 20:11:32.808 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2023-06-30 20:11:32.880 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/security-auth] - Initializing Spring embedded WebApplicationContext
2023-06-30 20:11:32.881 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1545 ms
2023-06-30 20:11:33.990 [main] INFO  org.redisson.Version - Redisson 3.12.0
2023-06-30 20:11:34.281 [redisson-netty-4-31] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2023-06-30 20:11:34.308 [redisson-netty-4-19] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for 127.0.0.1/127.0.0.1:6379
2023-06-30 20:11:34.663 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-06-30 20:11:34.739 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-06-30 20:11:34.739 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-06-30 20:11:34.765 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-06-30 20:11:34.765 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-06-30 20:11:34.971 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-06-30 20:11:35.051 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
