2023-07-01 08:49:19.838 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-07-01 08:49:28.141 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b7a4930, org.springframework.security.web.context.SecurityContextPersistenceFilter@49f6c25e, org.springframework.security.web.header.HeaderWriterFilter@41492479, org.springframework.web.filter.CorsFilter@591a4d25, edu.swu.cs.filter.JwtAuthenticationTokenFilter@586843bc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4a5d5b38, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4040ccae, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4bfe83d, org.springframework.security.web.session.SessionManagementFilter@1c972ae6, org.springframework.security.web.access.ExceptionTranslationFilter@48b09105, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@73316a0a]
2023-07-01 08:49:28.188 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
2023-07-01 08:49:28.197 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
2023-07-01 08:49:28.198 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-07-01 08:49:28.198 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2023-07-01 08:49:28.252 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2023-07-01 08:49:28.280 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/service-product] - Initializing Spring embedded WebApplicationContext
2023-07-01 08:49:28.280 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2780 ms
2023-07-01 08:49:28.370 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2023-07-01 08:49:28.384 [AMQP Connection 127.0.0.1:5672] ERROR o.s.a.rabbit.connection.CachingConnectionFactory - Channel shutdown: channel error; protocol method: #method<channel.close>(reply-code=406, reply-text=PRECONDITION_FAILED - inequivalent arg 'x-message-ttl' for queue 'order.delay.queue' in vhost '/': received '180000' but current is '60000', class-id=50, method-id=10)
2023-07-01 08:49:28.389 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-07-01 08:49:28.390 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-07-01 08:49:28.401 [main] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@16e99306
2023-07-01 08:49:28.447 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-07-01 08:49:28.467 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-07-01 08:49:28.522 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-07-01 08:49:28.712 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2023-07-01 08:49:28.753 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#3b41e1bf:0/SimpleConnection@5dfec221 [delegate=amqp://guest@127.0.0.1:5672/, localPort= 51168]
2023-07-01 08:49:28.795 [main] INFO  o.s.a.r.listener.DirectMessageListenerContainer - Container initialized for queues: [stock.release.stock.queue]
2023-07-01 08:49:28.826 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8086"]
2023-07-01 08:49:28.826 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  o.s.a.r.listener.DirectMessageListenerContainer - SimpleConsumer [queue=stock.release.stock.queue, consumerTag=amq.ctag-TnydjHAYus49ZTJg1scQcA identity=2f72fef3] started
2023-07-01 08:49:28.847 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8086 (http) with context path '/service-ware'
2023-07-01 08:49:28.863 [main] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - nacos registry, service-ware 192.168.31.100:8086 register finished
2023-07-01 08:49:28.868 [main] INFO  edu.swu.cs.WareApplication - Started WareApplication in 7.403 seconds (JVM running for 7.907)
2023-07-01 08:49:28.873 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2023-07-01 08:49:28.985 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-07-01 08:49:29.027 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-07-01 08:49:29.027 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-07-01 08:49:29.093 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-07-01 08:49:29.116 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-07-01 08:49:29.244 [main] INFO  edu.swu.cs.securityApplication - No active profile set, falling back to default profiles: default
2023-07-01 08:49:29.263 [RMI TCP Connection(1)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-07-01 08:49:29.265 [RMI TCP Connection(2)-192.168.31.100] INFO  o.a.c.c.C.[Tomcat].[localhost].[/service-ware] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-07-01 08:49:29.266 [RMI TCP Connection(2)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-01 08:49:29.279 [RMI TCP Connection(2)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 13 ms
2023-07-01 08:49:29.380 [RMI TCP Connection(1)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-07-01 08:49:29.474 [boundedElastic-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2023-07-01 08:49:29.475 [boundedElastic-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2023-07-01 08:49:29.626 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 7297c8ec-742e-45f1-b496-88fafd164e34

2023-07-01 08:49:29.678 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@10d49900, org.springframework.security.web.context.SecurityContextPersistenceFilter@647af13d, org.springframework.security.web.header.HeaderWriterFilter@3cacc87, org.springframework.web.filter.CorsFilter@e645600, edu.swu.cs.filter.JwtAuthenticationTokenFilter@42107318, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3cc74fc4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ad1f167, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@e7b3e54, org.springframework.security.web.session.SessionManagementFilter@2d8c729f, org.springframework.security.web.access.ExceptionTranslationFilter@2d8087da, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@33a3e5db]
2023-07-01 08:49:29.750 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2023-07-01 08:49:29.786 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2023-07-01 08:49:29.787 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2023-07-01 08:49:29.803 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 7ms. Found 0 repository interfaces.
2023-07-01 08:49:29.884 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-07-01 08:49:29.897 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-07-01 08:49:29.929 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-07-01 08:49:29.964 [main] INFO  org.redisson.Version - Redisson 3.12.0
2023-07-01 08:49:29.969 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=c1871298-cf47-35a1-9b15-5660b38c6b3a
2023-07-01 08:49:30.020 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8088"]
2023-07-01 08:49:30.031 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8088 (http) with context path '/service-hotOrder'
2023-07-01 08:49:30.042 [main] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - nacos registry, service-hotOrder 192.168.31.100:8088 register finished
2023-07-01 08:49:30.045 [main] INFO  edu.swu.cs.HotOrderApplication - Started HotOrderApplication in 7.059 seconds (JVM running for 7.594)
2023-07-01 08:49:30.061 [redisson-netty-4-15] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2023-07-01 08:49:30.061 [redisson-netty-4-19] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for 127.0.0.1/127.0.0.1:6379
2023-07-01 08:49:30.066 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-07-01 08:49:30.148 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-07-01 08:49:30.233 [RMI TCP Connection(3)-192.168.31.100] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1:5672]
2023-07-01 08:49:30.236 [RMI TCP Connection(2)-192.168.31.100] INFO  o.a.c.c.C.[Tomcat].[localhost].[/service-hotOrder] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-07-01 08:49:30.237 [RMI TCP Connection(2)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-01 08:49:30.245 [RMI TCP Connection(2)-192.168.31.100] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2023-07-01 08:49:30.256 [RMI TCP Connection(3)-192.168.31.100] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#36f6e521:0/SimpleConnection@1c46e3a4 [delegate=amqp://guest@127.0.0.1:5672/, localPort= 51182]
2023-07-01 08:49:30.292 [RMI TCP Connection(3)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-07-01 08:49:30.341 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2023-07-01 08:49:30.380 [RMI TCP Connection(3)-192.168.31.100] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-07-01 08:49:30.380 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (http)
2023-07-01 08:49:30.386 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2023-07-01 08:49:30.386 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-07-01 08:49:30.387 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2023-07-01 08:49:30.387 [AMQP Connection 127.0.0.1:5672] ERROR o.s.a.rabbit.connection.CachingConnectionFactory - Channel shutdown: channel error; protocol method: #method<channel.close>(reply-code=406, reply-text=PRECONDITION_FAILED - inequivalent arg 'x-message-ttl' for queue 'order.delay.queue' in vhost '/': received '180000' but current is '60000', class-id=50, method-id=10)
2023-07-01 08:49:30.442 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/security-auth] - Initializing Spring embedded WebApplicationContext
2023-07-01 08:49:30.442 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1180 ms
2023-07-01 08:49:30.475 [boundedElastic-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2023-07-01 08:49:30.476 [boundedElastic-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2023-07-01 08:49:30.508 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-07-01 08:49:30.531 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2023-07-01 08:49:30.531 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-07-01 08:49:30.574 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-07-01 08:49:30.844 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 4234d315-7e88-4925-b9cf-5b96d02eb88e

2023-07-01 08:49:30.889 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@ae74eef, org.springframework.security.web.context.SecurityContextPersistenceFilter@7bfcc108, org.springframework.security.web.header.HeaderWriterFilter@2f4545c6, org.springframework.web.filter.CorsFilter@2553dcc0, edu.swu.cs.filter.JwtAuthenticationTokenFilter@63de4fa, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@716e6fa5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@76d0a290, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2e91cf69, org.springframework.security.web.session.SessionManagementFilter@2c465259, org.springframework.security.web.access.ExceptionTranslationFilter@5e2718b3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@da9374c]
